429.0	0.2718079	0.01066443	1.3239296
430.0	0.2839	0.0116	1.3856
431.0	0.2949438	0.01257317	1.4426352
432.0	0.3048965	0.01358272	1.4948035
433.0	0.3137873	0.01462968	1.5421903
434.0	0.3216454	0.01571509	1.5848807
435.0	0.3285	0.01684	1.62296
436.0	0.3343513	0.01800736	1.6564048
437.0	0.3392101	0.01921448	1.6852959
438.0	0.3431213	0.02045392	1.7098745
439.0	0.3461296	0.02171824	1.7303821
440.0	0.34828	0.023	1.74706
441.0	0.3495999	0.02429461	1.7600446
442.0	0.3501474	0.02561024	1.7696233
443.0	0.350013	0.02695857	1.7762637
444.0	0.349287	0.02835125	1.7804334
445.0	0.34806	0.0298	1.7826
446.0	0.3463733	0.03131083	1.7829682
447.0	0.3442624	0.03288368	1.7816998
448.0	0.3418088	0.03452112	1.7791982
449.0	0.3390941	0.03622571	1.7758671
450.0	0.3362	0.038	1.77211
451.0	0.3331977	0.03984667	1.7682589
452.0	0.3300411	0.041768	1.764039
453.0	0.3266357	0.043766	1.7589438
454.0	0.3228868	0.04584267	1.7524663
455.0	0.3187	0.048	1.7441
456.0	0.3140251	0.05024368	1.7335595
457.0	0.308884	0.05257304	1.7208581
458.0	0.3032904	0.05498056	1.7059369
459.0	0.2972579	0.05745872	1.6887372
460.0	0.2908	0.06	1.6692
461.0	0.2839701	0.06260197	1.6475287
462.0	0.2767214	0.06527752	1.6234127
463.0	0.2689178	0.06804208	1.5960223
464.0	0.2604227	0.07091109	1.564528
465.0	0.2511	0.0739	1.5281
466.0	0.2408475	0.077016	1.4861114
467.0	0.2298512	0.0802664	1.4395215
468.0	0.2184072	0.0836668	1.3898799
469.0	0.2068115	0.0872328	1.3387362
470.0	0.19536	0.09098	1.28764
471.0	0.1842136	0.09491755	1.2374223
472.0	0.1733273	0.09904584	1.1878243
473.0	0.1626881	0.1033674	1.1387611
474.0	0.1522833	0.1078846	1.090148
475.0	0.1421	0.1126	1.0419
476.0	0.1321786	0.117532	0.9941976
477.0	0.1225696	0.1226744	0.9473473
478.0	0.1132752	0.1279928	0.9014531
479.0	0.1042979	0.1334528	0.8566193
480.0	0.09564	0.13902	0.8129501
481.0	0.08729955	0.1446764	0.7705173
482.0	0.07930804	0.1504693	0.7294448
483.0	0.07171776	0.1564619	0.6899136
484.0	0.06458099	0.1627177	0.6521049
485.0	0.05795001	0.1693	0.6162
486.0	0.05186211	0.1762431	0.5823286
487.0	0.04628152	0.1835581	0.5504162
488.0	0.04115088	0.1912735	0.5203376
489.0	0.03641283	0.199418	0.4919673
490.0	0.03201	0.20802	0.46518
491.0	0.0279172	0.2171199	0.4399246
492.0	0.0241444	0.2267345	0.4161836
493.0	0.020687	0.2368571	0.3938822
494.0	0.0175404	0.2474812	0.3729459
495.0	0.0147	0.2586	0.3533
496.0	0.01216179	0.2701849	0.3348578
497.0	0.00991996	0.2822939	0.3175521
498.0	0.00796724	0.2950505	0.3013375
499.0	0.006296346	0.308578	0.2861686
500.0	0.0049	0.323	0.272
501.0	0.003777173	0.3384021	0.2588171
502.0	0.00294532	0.3546858	0.2464838
503.0	0.00242488	0.3716986	0.2347718
504.0	0.002236293	0.3892875	0.2234533
505.0	0.0024	0.4073	0.2123
506.0	0.00292552	0.4256299	0.2011692
507.0	0.00383656	0.4443096	0.1901196
508.0	0.00517484	0.4633944	0.1792254
509.0	0.00698208	0.4829395	0.1685608
510.0	0.0093	0.503	0.1582
511.0	0.01214949	0.5235693	0.1481383
512.0	0.01553588	0.544512	0.1383758
513.0	0.01947752	0.56569	0.1289942
514.0	0.02399277	0.5869653	0.1200751
515.0	0.0291	0.6082	0.1117
516.0	0.03481485	0.6293456	0.1039048
517.0	0.04112016	0.6503068	0.09666748
518.0	0.04798504	0.6708752	0.08998272
519.0	0.05537861	0.6908424	0.08384531
520.0	0.06327	0.71	0.07824999
521.0	0.07163501	0.7281852	0.07320899
522.0	0.08046224	0.7454636	0.06867816
523.0	0.08973996	0.7619694	0.06456784
524.0	0.09945645	0.7778368	0.06078835
525.0	0.1096	0.7932	0.05725001
526.0	0.1201674	0.8081104	0.05390435
527.0	0.1311145	0.8224962	0.05074664
528.0	0.1423679	0.8363068	0.04775276
529.0	0.1538542	0.8494916	0.04489859
530.0	0.1655	0.862	0.04216
531.0	0.1772571	0.8738108	0.03950728
532.0	0.18914	0.8849624	0.03693564
533.0	0.2011694	0.8954936	0.03445836
534.0	0.2133658	0.9054432	0.03208872
535.0	0.2257499	0.9148501	0.02984
536.0	0.2383209	0.9237348	0.02771181
537.0	0.2510668	0.9320924	0.02569444
538.0	0.2639922	0.9399226	0.02378716
539.0	0.2771017	0.9472252	0.02198925
540.0	0.2904	0.954	0.0203
541.0	0.3038912	0.9602561	0.01871805
542.0	0.3175726	0.9660074	0.01724036
543.0	0.3314384	0.9712606	0.01586364
544.0	0.3454828	0.9760225	0.01458461
545.0	0.3597	0.9803	0.0134
546.0	0.3740839	0.9840924	0.01230723
547.0	0.3886396	0.9874812	0.01130188
548.0	0.4033784	0.9903128	0.01037792
549.0	0.4183115	0.9928116	0.009529306
550.0	0.4334499	0.9949501	0.008749999
551.0	0.4487953	0.9967108	0.0080352
552.0	0.464336	0.9980983	0.0073816
553.0	0.480064	0.999112	0.0067854
554.0	0.4959713	0.9997482	0.0062428
555.0	0.5120501	1.0	0.005749999
556.0	0.5282959	0.9998567	0.0053036
557.0	0.5446916	0.9993046	0.0048998
558.0	0.5612094	0.9983255	0.0045342
559.0	0.5778215	0.9968987	0.0042024
560.0	0.5945	0.995	0.0039
561.0	0.6112209	0.9926005	0.0036232
562.0	0.6279758	0.9897426	0.0033706
563.0	0.6447602	0.9864444	0.0031414
564.0	0.6615697	0.9827241	0.0029348
565.0	0.6784	0.9786	0.002749999
566.0	0.6952392	0.9740837	0.0025852
567.0	0.7120586	0.9691712	0.0024386
568.0	0.7288284	0.9638568	0.0023094
569.0	0.7455188	0.9581349	0.0021968
570.0	0.7621	0.952	0.0021
571.0	0.7785432	0.9454504	0.002017733
572.0	0.7948256	0.9384992	0.0019482
573.0	0.8109264	0.9311628	0.0018898
574.0	0.8268248	0.9234576	0.001840933
575.0	0.8425	0.9154	0.0018
576.0	0.8579325	0.9070064	0.001766267
577.0	0.8730816	0.8982772	0.0017378
578.0	0.8878944	0.8892048	0.0017112
579.0	0.9023181	0.8797816	0.001683067
580.0	0.9163	0.87	0.001650001
581.0	0.9297995	0.8598613	0.001610133
582.0	0.9427984	0.849392	0.0015644
583.0	0.9552776	0.838622	0.0015136
584.0	0.9672179	0.8275813	0.001458533
585.0	0.9786	0.8163	0.0014
586.0	0.9893856	0.8047947	0.001336667
587.0	0.9995488	0.793082	0.00127
588.0	1.0090892	0.781192	0.001205
589.0	1.0180064	0.7691547	0.001146667
590.0	1.0263	0.757	0.0011
591.0	1.0339827	0.7447541	0.0010688
592.0	1.040986	0.7324224	0.0010494
593.0	1.047188	0.7200036	0.0010356
594.0	1.0524667	0.7074965	0.0010212
595.0	1.0567	0.6949	0.001
596.0	1.0597944	0.6822192	0.00096864
597.0	1.0617992	0.6694716	0.00092992
598.0	1.0628068	0.6566744	0.00088688
599.0	1.0629096	0.6438448	0.00084256
600.0	1.0622	0.631	0.0008
601.0	1.0607352	0.6181555	0.00076096
602.0	1.0584436	0.6053144	0.00072368
603.0	1.0552244	0.5924756	0.00068592
604.0	1.0509768	0.5796379	0.00064544
605.0	1.0456	0.5668	0.0006
606.0	1.0390369	0.5539611	0.0005478667
607.0	1.0313608	0.5411372	0.0004916
608.0	1.0226662	0.5283528	0.0004354
609.0	1.0130477	0.5156323	0.0003834667
610.0	1.0026	0.503	0.00034
611.0	0.9913675	0.4904688	0.0003072533
612.0	0.9793314	0.4780304	0.00028316
613.0	0.9664916	0.4656776	0.00026544
614.0	0.9528479	0.4534032	0.0002518133
615.0	0.9384	0.4412	0.00024
616.0	0.923194	0.42908	0.0002295467
617.0	0.907244	0.417036	0.00022064
618.0	0.890502	0.405032	0.00021196
619.0	0.87292	0.393032	0.0002021867
620.0	0.8544499	0.381	0.00019
621.0	0.835084	0.3689184	0.0001742133
622.0	0.814946	0.3568272	0.00015564
623.0	0.794186	0.3447768	0.00013596
624.0	0.772954	0.3328176	0.0001168533
625.0	0.7514	0.321	0.0001
626.0	0.7295836	0.3093381	8.613333e-5
627.0	0.7075888	0.2978504	7.46e-5
628.0	0.6856022	0.2865936	6.5e-5
629.0	0.6638104	0.2756245	5.693333e-5
630.0	0.6424	0.265	4.999999e-5
631.0	0.6215149	0.2547632	4.416e-5
632.0	0.6011138	0.2448896	3.948e-5
633.0	0.5811052	0.2353344	3.572e-5
634.0	0.5613977	0.2260528	3.264e-5
635.0	0.5419	0.217	3.0e-5
636.0	0.5225995	0.2081616	2.765333e-5
637.0	0.5035464	0.1995488	2.556e-5
638.0	0.4847436	0.1911552	2.364e-5
639.0	0.4661939	0.1829744	2.181333e-5
640.0	0.4479	0.175	2.0e-5
641.0	0.4298613	0.1672235	1.813333e-5
642.0	0.412098	0.1596464	1.62e-5
643.0	0.394644	0.1522776	1.42e-5
644.0	0.3775333	0.1451259	1.213333e-5
645.0	0.3608	0.1382	1.0e-5
646.0	0.3444563	0.1315003	7.733333e-6
647.0	0.3285168	0.1250248	5.4e-6
648.0	0.3130192	0.1187792	3.2e-6
649.0	0.2980011	0.1127691	1.333333e-6
650.0	0.2835	0.107	0.0
651.0	0.2695448	0.1014762	0.0
652.0	0.2561184	0.09618864	0.0
653.0	0.2431896	0.09112296	0.0
654.0	0.2307272	0.08626485	0.0
655.0	0.2187	0.0816	0.0
656.0	0.2070971	0.07712064	0.0
657.0	0.1959232	0.07282552	0.0
658.0	0.1851708	0.06871008	0.0
659.0	0.1748323	0.06476976	0.0
660.0	0.1649	0.061	0.0
661.0	0.1553667	0.05739621	0.0
662.0	0.14623	0.05395504	0.0
663.0	0.13749	0.05067376	0.0
664.0	0.1291467	0.04754965	0.0
665.0	0.1212	0.04458	0.0
666.0	0.1136397	0.04175872	0.0
667.0	0.106465	0.03908496	0.0
668.0	0.09969044	0.03656384	0.0
669.0	0.09333061	0.03420048	0.0
670.0	0.0874	0.032	0.0
671.0	0.08190096	0.02996261	0.0
672.0	0.07680428	0.02807664	0.0
673.0	0.07207712	0.02632936	0.0
674.0	0.06768664	0.02470805	0.0
675.0	0.0636	0.0232	0.0
676.0	0.05980685	0.02180077	0.0
677.0	0.05628216	0.02050112	0.0
678.0	0.05297104	0.01928108	0.0
679.0	0.04981861	0.01812069	0.0
680.0	0.04677	0.017	0.0
681.0	0.04378405	0.01590379	0.0
682.0	0.04087536	0.01483718	0.0
683.0	0.03807264	0.01381068	0.0
684.0	0.03540461	0.01283478	0.0
685.0	0.0329	0.01192	0.0
686.0	0.03056419	0.01106831	0.0
687.0	0.02838056	0.01027339	0.0
688.0	0.02634484	0.009533311	0.0
689.0	0.02445275	0.008846157	0.0
690.0	0.0227	0.00821	0.0
691.0	0.02108429	0.007623781	0.0
692.0	0.01959988	0.007085424	0.0
693.0	0.01823732	0.006591476	0.0
694.0	0.01698717	0.006138485	0.0
695.0	0.01584	0.005723	0.0
696.0	0.01479064	0.005343059	0.0
697.0	0.01383132	0.004995796	0.0
698.0	0.01294868	0.004676404	0.0
699.0	0.0121292	0.004380075	0.0
700.0	0.01135916	0.004102	0.0
701.0	0.01062935	0.003838453	0.0
702.0	0.009938846	0.003589099	0.0
703.0	0.009288422	0.003354219	0.0
704.0	0.008678854	0.003134093	0.0
705.0	0.008110916	0.002929	0.0
706.0	0.007582388	0.002738139	0.0
707.0	0.007088746	0.002559876	0.0
708.0	0.006627313	0.002393244	0.0
709.0	0.006195408	0.002237275	0.0
710.0	0.005790346	0.002091	0.0
711.0	0.005409826	0.001953587	0.0
712.0	0.005052583	0.00182458	0.0
713.0	0.004717512	0.00170358	0.0
714.0	0.004403507	0.001590187	0.0
715.0	0.004109457	0.001484	0.0
716.0	0.003833913	0.001384496	0.0
717.0	0.003575748	0.001291268	0.0
718.0	0.003334342	0.001204092	0.0
719.0	0.003109075	0.001122744	0.0
720.0	0.002899327	0.001047	0.0
721.0	0.002704348	0.0009765896	0.0
722.0	0.00252302	0.0009111088	0.0
723.0	0.002354168	0.0008501332	0.0
724.0	0.002196616	0.0007932384	0.0
725.0	0.00204919	0.00074	0.0
726.0	0.00191096	0.0006900827	0.0
727.0	0.001781438	0.00064331	0.0
728.0	0.00166011	0.000599496	0.0
729.0	0.001546459	0.0005584547	0.0
730.0	0.001439971	0.00052	0.0
731.0	0.001340042	0.0004839136	0.0
732.0	0.001246275	0.0004500528	0.0
733.0	0.001158471	0.0004183452	0.0
734.0	0.00107643	0.0003887184	0.0
735.0	0.0009999493	0.0003611	0.0
736.0	0.0009287358	0.0003353835	0.0
737.0	0.0008624332	0.0003114404	0.0
738.0	0.0008007503	0.0002891656	0.0
739.0	0.000743396	0.0002684539	0.0
740.0	0.0006900786	0.0002492	0.0
741.0	0.0006405156	0.0002313019	0.0
742.0	0.0005945021	0.0002146856	0.0
743.0	0.0005518646	0.0001992884	0.0
744.0	0.000512429	0.0001850475	0.0
745.0	0.0004760213	0.0001719	0.0
746.0	0.0004424536	0.0001597781	0.0
747.0	0.0004115117	0.0001486044	0.0
748.0	0.0003829814	0.0001383016	0.0
749.0	0.0003566491	0.0001287925	0.0
750.0	0.0003323011	0.00012	0.0
751.0	0.0003097586	0.0001118595	0.0
752.0	0.0002888871	0.0001043224	0.0
753.0	0.0002695394	9.73356e-5	0.0
754.0	0.0002515682	9.084587e-5	0.0
755.0	0.0002348261	8.48e-5	0.0
756.0	0.000219171	7.914667e-5	0.0
757.0	0.0002045258	7.3858e-5	0.0
758.0	0.0001908405	6.8916e-5	0.0
759.0	0.0001780654	6.430267e-5	0.0
760.0	0.0001661505	6.0e-5	0.0
761.0	0.0001550236	5.598187e-5	0.0
762.0	0.0001446219	5.22256e-5	0.0
763.0	0.0001349098	4.87184e-5	0.0
764.0	0.000125852	4.544747e-5	0.0
765.0	0.000117413	4.24e-5	0.0
766.0	0.0001095515	3.956104e-5	0.0
767.0	0.0001022245	3.691512e-5	0.0
768.0	9.539445e-5	3.444868e-5	0.0
769.0	8.90239e-5	3.214816e-5	0.0
770.0	8.307527e-5	3.0e-5	0.0
771.0	7.751269e-5	2.799125e-5	0.0
772.0	7.231304e-5	2.611356e-5	0.0
773.0	6.745778e-5	2.436024e-5	0.0
774.0	6.292844e-5	2.272461e-5	0.0
775.0	5.870652e-5	2.12e-5	0.0
776.0	5.477028e-5	1.977855e-5	0.0
777.0	5.109918e-5	1.845285e-5	0.0
778.0	4.767654e-5	1.721687e-5	0.0
779.0	4.448567e-5	1.606459e-5	0.0
780.0	4.150994e-5	1.499e-5	0.0
781.0	3.873324e-5	1.398728e-5	0.0
782.0	3.614203e-5	1.305155e-5	0.0
783.0	3.372352e-5	1.217818e-5	0.0
784.0	3.146487e-5	1.136254e-5	0.0
785.0	2.935326e-5	1.06e-5	0.0
786.0	2.737573e-5	9.885877e-6	0.0
787.0	2.552433e-5	9.217304e-6	0.0
788.0	2.379376e-5	8.592362e-6	0.0
789.0	2.21787e-5	8.009133e-6	0.0
790.0	2.067383e-5	7.4657e-6	0.0
791.0	1.927226e-5	6.959567e-6	0.0
792.0	1.79664e-5	6.487995e-6	0.0
793.0	1.674991e-5	6.048699e-6	0.0
794.0	1.561648e-5	5.639396e-6	0.0
795.0	1.455977e-5	5.2578e-6	0.0
796.0	1.357387e-5	4.901771e-6	0.0
797.0	1.265436e-5	4.56972e-6	0.0
798.0	1.179723e-5	4.260194e-6	0.0
799.0	1.099844e-5	3.971739e-6	0.0
800.0	1.025398e-5	3.7029e-6	0.0
801.0	9.559646e-6	3.452163e-6	0.0
802.0	8.912044e-6	3.218302e-6	0.0
803.0	8.308358e-6	3.0003e-6	0.0
804.0	7.745769e-6	2.797139e-6	0.0
805.0	7.221456e-6	2.6078e-6	0.0
806.0	6.732475e-6	2.43122e-6	0.0
807.0	6.276423e-6	2.266531e-6	0.0
808.0	5.851304e-6	2.113013e-6	0.0
809.0	5.455118e-6	1.969943e-6	0.0
810.0	5.085868e-6	1.8366e-6	0.0
811.0	4.741466e-6	1.71223e-6	0.0
812.0	4.420236e-6	1.596228e-6	0.0
813.0	4.120783e-6	1.48809e-6	0.0
814.0	3.841716e-6	1.387314e-6	0.0
815.0	3.581652e-6	1.2934e-6	0.0
816.0	3.339127e-6	1.20582e-6	0.0
817.0	3.112949e-6	1.124143e-6	0.0
818.0	2.902121e-6	1.048009e-6	0.0
819.0	2.705645e-6	9.770578e-7	0.0
820.0	2.522525e-6	9.1093e-7	0.0
821.0	2.351726e-6	8.492513e-7	0.0
822.0	2.192415e-6	7.917212e-7	0.0
823.0	2.043902e-6	7.380904e-7	0.0
824.0	1.905497e-6	6.881098e-7	0.0
825.0	1.776509e-6	6.4153e-7	0.0
826.0	1.656215e-6	5.980895e-7	0.0
827.0	1.544022e-6	5.575746e-7	0.0
828.0	1.43944e-6	5.19808e-7	0.0
829.0	1.341977e-6	4.846123e-7	0.0
830.0	1.251141e-6	4.5181e-7	0.0
